#{"t_start": 1704476535.0068429, "env_id": "None"}
r,l,t
0.0,174,58.128422
0.0,174,58.128422
0.0,174,58.128422
1.0,174,58.128422
0.0,174,58.128422
0.0,174,58.128422
1.0,174,58.128422
0.0,174,58.128422
1.0,174,58.128422
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,174,58.129419
0.0,204,67.995461
0.0,204,67.995461
0.0,204,67.995461
2.0,204,67.995461
2.0,234,77.689665
0.0,234,77.689665
0.0,234,77.689665
0.0,234,77.689665
0.0,174,114.309454
1.0,174,114.309454
0.0,174,114.310451
0.0,174,114.310451
1.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,114.310451
0.0,174,133.54548
0.0,174,133.546477
0.0,174,133.546477
0.0,174,133.546477
1.0,204,133.546477
0.0,204,133.546477
0.0,204,133.546477
0.0,204,133.546477
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
1.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
0.0,174,170.530698
1.0,204,180.188409
0.0,204,180.188409
0.0,204,180.188409
0.0,204,180.188409
0.0,234,190.067408
0.0,234,190.067408
2.0,234,190.067408
0.0,234,190.067408
0.0,174,190.067408
0.0,174,190.067408
0.0,174,190.067408
0.0,174,190.067408
0.0,204,199.888529
0.0,204,199.888529
0.0,204,199.888529
1.0,204,199.888529
0.0,174,227.027295
0.0,174,227.027295
0.0,174,227.027295
0.0,174,227.027295
0.0,174,227.027295
0.0,174,227.027295
0.0,174,227.027295
1.0,174,227.027295
0.0,204,237.145987
0.0,204,237.145987
2.0,204,237.145987
0.0,204,237.145987
0.0,204,237.145987
1.0,204,237.145987
0.0,204,237.145987
0.0,204,237.145987
0.0,174,237.145987
0.0,174,237.145987
0.0,174,237.145987
0.0,174,237.145987
0.0,174,247.146598
0.0,174,247.146598
0.0,174,247.146598
1.0,174,247.146598
0.0,174,247.146598
0.0,174,247.146598
0.0,174,247.146598
0.0,174,247.146598
0.0,174,257.177447
0.0,174,257.178444
0.0,174,257.178444
0.0,174,257.178444
0.0,174,284.888009
0.0,174,284.888009
0.0,174,284.888009
0.0,174,284.888009
1.0,204,294.86378
0.0,204,294.86378
0.0,204,294.86378
0.0,204,294.86378
0.0,174,294.864778
0.0,174,294.864778
0.0,174,294.864778
0.0,174,294.864778
0.0,174,294.864778
0.0,174,294.864778
0.0,174,294.864778
0.0,174,294.864778
0.0,174,304.449738
0.0,174,304.449738
0.0,174,304.449738
0.0,174,304.449738
0.0,204,304.449738
0.0,204,304.449738
0.0,204,304.449738
1.0,204,304.449738
0.0,204,314.169204
0.0,204,314.169204
1.0,204,314.169204
0.0,204,314.169204
0.0,174,314.169204
0.0,174,314.169204
0.0,174,314.169204
0.0,174,314.169204
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
0.0,174,351.172173
1.0,204,351.172173
0.0,204,351.172173
0.0,204,351.172173
0.0,204,351.172173
0.0,174,360.580029
0.0,174,360.580029
0.0,174,360.581029
0.0,174,360.581029
0.0,174,360.581029
0.0,174,360.581029
0.0,174,360.581029
0.0,174,360.581029
0.0,174,370.318057
0.0,174,370.318057
0.0,174,370.318057
0.0,174,370.318057
0.0,234,389.777665
1.0,234,389.777665
1.0,234,389.778656
0.0,234,389.778656
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,406.94743
0.0,174,416.341654
0.0,174,416.341654
0.0,174,416.341654
0.0,174,416.341654
1.0,204,416.341654
0.0,204,416.341654
0.0,204,416.341654
0.0,204,416.341654
0.0,174,416.341654
0.0,174,416.341654
0.0,174,416.341654
0.0,174,416.341654
0.0,174,425.493306
0.0,174,425.493306
0.0,174,425.493306
1.0,174,425.493306
1.0,204,453.99875
0.0,204,453.99875
0.0,204,453.99875
0.0,204,453.99875
0.0,174,461.411116
0.0,174,461.411116
0.0,174,461.411116
0.0,174,461.411116
0.0,174,461.411116
0.0,174,461.411116
0.0,174,461.411116
1.0,174,461.411116
0.0,204,470.642823
0.0,204,470.642823
0.0,204,470.642823
1.0,204,470.642823
0.0,174,470.642823
0.0,174,470.642823
0.0,174,470.642823
0.0,174,470.642823
0.0,204,480.092736
1.0,204,480.092736
0.0,204,480.092736
0.0,204,480.092736
1.0,204,480.092736
0.0,204,480.092736
0.0,204,480.092736
0.0,204,480.092736
0.0,204,489.370336
1.0,204,489.370336
0.0,204,489.371332
0.0,204,489.371332
0.0,174,508.691203
0.0,174,508.691203
0.0,174,508.691203
0.0,174,508.691203
0.0,174,516.335371
0.0,174,516.335371
0.0,174,516.335371
0.0,174,516.335371
0.0,174,516.335371
0.0,174,516.335371
0.0,174,516.335371
0.0,174,516.335371
0.0,174,526.009789
0.0,174,526.009789
0.0,174,526.010785
0.0,174,526.010785
0.0,174,526.010785
0.0,174,526.010785
0.0,174,526.010785
0.0,174,526.010785
0.0,174,535.614259
0.0,174,535.614259
0.0,174,535.615257
0.0,174,535.615257
0.0,204,545.516995
0.0,204,545.516995
0.0,204,545.516995
1.0,204,545.516995
0.0,174,564.826608
0.0,174,564.826608
0.0,174,564.826608
0.0,174,564.826608
0.0,234,564.826608
2.0,234,564.826608
0.0,234,564.826608
0.0,234,564.826608
0.0,174,572.408855
0.0,174,572.408855
0.0,174,572.408855
0.0,174,572.408855
0.0,204,582.089865
0.0,204,582.089865
1.0,204,582.089865
1.0,204,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,582.089865
0.0,174,591.912769
0.0,174,591.912769
0.0,174,591.912769
0.0,174,591.912769
0.0,174,601.580653
0.0,174,601.580653
0.0,174,601.580653
0.0,174,601.580653
0.0,174,620.54077
0.0,174,620.541767
0.0,174,620.541767
0.0,174,620.541767
0.0,174,627.959027
0.0,174,627.960026
0.0,174,627.960026
0.0,174,627.960026
1.0,204,629.919911
0.0,204,629.919911
0.0,204,629.920911
0.0,204,629.920911
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
0.0,174,637.429938
1.0,174,646.977741
0.0,174,646.977741
0.0,174,646.977741
0.0,174,646.977741
0.0,174,656.620835
0.0,174,656.620835
1.0,174,656.620835
0.0,174,656.621831
0.0,174,758.446533
0.0,174,758.446533
0.0,174,758.446533
1.0,174,758.446533
0.0,174,766.024523
0.0,174,766.024523
0.0,174,766.024523
0.0,174,766.024523
0.0,174,768.025825
1.0,174,768.026783
0.0,174,768.026783
0.0,174,768.026783
0.0,174,775.768484
0.0,174,775.768484
0.0,174,775.768484
0.0,174,775.768484
0.0,174,775.768484
0.0,174,775.768484
0.0,174,775.768484
0.0,174,775.768484
0.0,174,785.372521
0.0,174,785.372521
0.0,174,785.372521
0.0,174,785.372521
0.0,204,785.372521
0.0,204,785.372521
0.0,204,785.372521
1.0,204,785.372521
0.0,174,795.10128
0.0,174,795.10128
0.0,174,795.10128
0.0,174,795.10128
1.0,174,814.677981
0.0,174,814.677981
0.0,174,814.677981
0.0,174,814.677981
0.0,174,822.292142
0.0,174,822.292142
0.0,174,822.292142
0.0,174,822.292142
0.0,174,824.262963
0.0,174,824.262963
0.0,174,824.262963
0.0,174,824.262963
1.0,174,831.788075
0.0,174,831.788075
0.0,174,831.788075
0.0,174,831.788075
0.0,174,831.788075
0.0,174,831.788075
0.0,174,831.788075
0.0,174,831.788075
0.0,174,841.414044
0.0,174,841.414044
0.0,174,841.414044
0.0,174,841.414044
0.0,174,841.414044
0.0,174,841.414044
0.0,174,841.414044
0.0,174,841.414044
0.0,174,850.710703
0.0,174,850.710703
0.0,174,850.710703
0.0,174,850.710703
0.0,174,870.752861
0.0,174,870.752861
1.0,174,870.752861
0.0,174,870.752861
0.0,174,878.274688
0.0,174,878.274688
0.0,174,878.274688
0.0,174,878.274688
0.0,174,879.993481
0.0,174,879.993481
0.0,174,879.993481
0.0,174,879.993481
0.0,174,887.32119
0.0,174,887.32119
0.0,174,887.32119
0.0,174,887.32119
0.0,174,887.32119
0.0,174,887.32119
0.0,174,887.32119
0.0,174,887.32119
0.0,174,896.888178
0.0,174,896.888178
1.0,174,896.888178
