#{"t_start": 1704580783.4007254, "env_id": "None"}
r,l,t
0.0,152,28.958077
1.0,152,28.958077
0.0,152,28.958077
2.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
1.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
1.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
1.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
0.0,152,28.958077
2.0,152,28.958077
1.0,152,28.958077
0.0,152,28.958077
1.0,152,28.958077
2.0,160,30.383307
1.0,160,30.383307
0.0,160,30.383307
0.0,160,30.383307
1.0,168,31.828635
1.0,168,31.828635
1.0,168,31.828635
0.0,168,31.828635
0.0,152,56.530636
0.0,152,56.530636
1.0,152,56.530636
0.0,152,56.530636
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
1.0,152,56.535429
1.0,152,56.535429
0.0,152,56.535429
1.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
0.0,152,56.535429
1.0,152,56.535429
0.0,160,59.496204
0.0,160,59.496204
1.0,160,59.496204
1.0,160,59.496204
0.0,152,59.496204
0.0,152,59.496204
0.0,152,59.496204
0.0,152,59.496204
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
2.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
1.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
0.0,152,84.869612
2.0,152,84.869612
0.0,152,84.869612
1.0,152,87.912434
0.0,152,87.912434
0.0,152,87.912434
0.0,152,87.912434
0.0,152,87.912434
1.0,152,87.912434
4.0,152,87.912434
0.0,152,87.912434
0.0,152,113.693411
1.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
1.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
1.0,152,113.693411
1.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
0.0,152,113.693411
0.0,152,113.694433
0.0,152,113.694433
0.0,152,113.694433
0.0,152,113.694433
0.0,152,113.694433
0.0,152,113.694433
0.0,152,113.694433
0.0,152,113.694433
0.0,152,116.671654
0.0,152,116.671654
0.0,152,116.671654
0.0,152,116.672654
0.0,160,118.199125
0.0,160,118.199125
0.0,160,118.199125
3.0,160,118.199125
0.0,152,141.906134
1.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
0.0,152,141.906134
1.0,160,143.27375
0.0,160,143.27375
1.0,160,143.27375
0.0,160,143.27375
0.0,152,144.685532
0.0,152,144.685532
0.0,152,144.685532
0.0,152,144.685532
0.0,152,146.150034
0.0,152,146.150034
0.0,152,146.150034
0.0,152,146.150034
0.0,152,169.547242
1.0,152,169.547242
0.0,152,169.547242
0.0,152,169.547242
0.0,152,169.548242
0.0,152,169.548242
0.0,152,169.548242
0.0,152,169.548242
1.0,152,169.548242
1.0,152,169.548242
0.0,152,169.548242
0.0,152,169.548242
0.0,152,169.548242
0.0,152,169.548242
0.0,152,169.548242
1.0,152,169.548242
0.0,152,171.025115
2.0,152,171.025115
0.0,152,171.025115
0.0,152,171.025115
0.0,152,172.579509
0.0,152,172.579509
0.0,152,172.579509
0.0,152,172.579509
0.0,168,172.579509
1.0,168,172.579509
0.0,168,172.579509
1.0,168,172.579509
2.0,160,175.666657
1.0,160,175.666657
1.0,160,175.666657
0.0,160,175.666657
0.0,152,198.131967
0.0,152,198.131967
3.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,198.131967
0.0,152,199.555105
1.0,152,199.555105
0.0,152,199.555105
0.0,152,199.556105
0.0,160,199.556105
1.0,160,199.556105
1.0,160,199.556105
0.0,160,199.556105
0.0,152,200.987195
0.0,152,200.987195
1.0,152,200.987195
0.0,152,200.987195
