#{"t_start": 1703439084.8490686, "env_id": "None"}
r,l,t
2.0,101,1.566824
0.0,101,1.566824
0.0,101,1.566824
2.0,101,1.566824
0.0,101,1.566824
0.0,101,1.566824
1.0,101,1.566824
0.0,101,1.566824
0.0,101,1.566824
1.0,101,1.566824
2.0,101,1.566824
0.0,101,1.566824
0.0,101,1.566824
0.0,101,1.566824
0.0,101,1.566824
1.0,101,1.566824
1.0,101,3.051005
0.0,101,3.051005
0.0,101,3.051005
1.0,101,3.051005
1.0,101,3.051005
0.0,101,3.051005
2.0,101,3.051005
0.0,101,3.051005
0.0,101,3.051005
0.0,101,3.051005
1.0,101,3.051005
1.0,101,3.051005
0.0,101,3.051005
1.0,101,3.051005
0.0,101,3.051005
0.0,101,3.051005
0.0,101,4.530186
2.0,101,4.530186
0.0,101,4.530186
1.0,101,4.530186
0.0,101,4.530186
1.0,101,4.530186
1.0,101,4.538951
0.0,101,4.538951
1.0,101,4.538951
1.0,101,4.538951
0.0,101,4.538951
1.0,101,4.538951
1.0,101,4.538951
2.0,101,4.538951
2.0,101,4.538951
1.0,101,4.538951
0.0,101,6.007563
1.0,101,6.007563
2.0,101,6.008561
0.0,101,6.008561
0.0,101,6.008561
1.0,101,6.008561
1.0,101,6.008561
0.0,101,6.008561
0.0,101,6.008561
0.0,101,6.008561
2.0,101,6.008561
0.0,101,6.008561
1.0,101,6.008561
0.0,101,6.008561
2.0,101,6.008561
0.0,101,6.008561
2.0,101,7.463318
1.0,101,7.463318
1.0,101,7.463318
1.0,101,7.463318
1.0,101,7.463318
2.0,101,7.463318
1.0,101,7.463318
1.0,101,7.463318
0.0,101,7.463318
2.0,101,7.463318
1.0,101,7.463318
1.0,101,7.463318
0.0,101,7.463318
2.0,101,7.463318
0.0,101,7.463318
0.0,101,7.463318
1.0,101,8.91647
0.0,101,8.91647
0.0,101,8.91647
1.0,101,8.91647
1.0,101,8.91647
1.0,101,8.91647
0.0,101,8.91647
1.0,101,8.91647
0.0,101,8.91647
1.0,101,8.91647
0.0,101,8.91647
1.0,101,8.91647
0.0,101,8.91647
0.0,101,8.91647
1.0,101,8.91647
0.0,101,8.91647
0.0,101,10.381308
0.0,101,10.381308
1.0,101,10.381308
0.0,101,10.381308
1.0,101,10.381308
0.0,101,10.381308
2.0,101,10.381308
0.0,101,10.381308
2.0,101,10.381308
1.0,101,10.381308
2.0,101,10.381308
0.0,101,10.381308
0.0,101,10.381308
0.0,101,10.381308
1.0,101,10.381308
1.0,101,10.381308
1.0,101,11.841473
2.0,101,11.841473
0.0,101,11.841473
1.0,101,11.841473
1.0,101,11.841473
1.0,101,11.841473
0.0,101,11.841473
2.0,101,11.841473
1.0,101,11.841473
0.0,101,11.841473
0.0,101,11.841473
0.0,101,11.841473
1.0,101,11.841473
1.0,101,11.841473
1.0,101,11.841473
2.0,101,11.841473
0.0,101,13.324155
1.0,101,13.324155
1.0,101,13.324155
0.0,101,13.324155
1.0,101,13.324155
2.0,101,13.324155
1.0,101,13.324155
0.0,101,13.324155
0.0,101,13.324155
2.0,101,13.324155
0.0,101,13.324155
2.0,101,13.324155
0.0,101,13.324155
2.0,101,13.324155
2.0,101,13.324155
1.0,101,13.324155
0.0,101,14.768413
1.0,101,14.768413
0.0,101,14.768413
1.0,101,14.768413
0.0,101,14.768413
0.0,101,14.768413
1.0,101,14.768413
1.0,101,14.768413
0.0,101,14.768413
1.0,101,14.76941
2.0,101,14.76941
1.0,101,14.76941
2.0,101,14.76941
1.0,101,14.76941
0.0,101,14.76941
2.0,101,14.76941
1.0,101,16.215128
2.0,101,16.215128
1.0,101,16.215128
0.0,101,16.215128
1.0,101,16.215128
0.0,101,16.215128
0.0,101,16.215128
0.0,101,16.215128
2.0,101,16.215128
0.0,101,16.215128
0.0,101,16.215128
1.0,101,16.215128
1.0,101,16.215128
1.0,101,16.215128
1.0,101,16.215128
1.0,101,16.215128
0.0,101,17.673375
1.0,101,17.673375
0.0,101,17.673375
1.0,101,17.673375
0.0,101,17.673375
2.0,101,17.673375
0.0,101,17.673375
1.0,101,17.673375
1.0,101,17.674372
0.0,101,17.674372
0.0,101,17.674372
2.0,101,17.674372
1.0,101,17.674372
1.0,101,17.674372
1.0,101,17.674372
0.0,101,17.674372
0.0,101,19.127129
0.0,101,19.127129
2.0,101,19.128127
1.0,101,19.128127
1.0,101,19.128127
0.0,101,19.128127
0.0,101,19.128127
1.0,101,19.128127
0.0,101,19.128127
1.0,101,19.128127
0.0,101,19.128127
1.0,101,19.128127
1.0,101,19.128127
2.0,101,19.128127
0.0,101,19.128127
2.0,101,19.128127
0.0,101,20.604521
1.0,101,20.604521
0.0,101,20.604521
0.0,101,20.604521
2.0,101,20.604521
0.0,101,20.604521
2.0,101,20.604521
1.0,101,20.604521
2.0,101,20.604521
0.0,101,20.604521
1.0,101,20.604521
0.0,101,20.604521
1.0,101,20.604521
2.0,101,20.604521
0.0,101,20.604521
2.0,101,20.604521
2.0,101,22.074792
0.0,101,22.074792
1.0,101,22.074792
1.0,101,22.074792
0.0,101,22.074792
2.0,101,22.074792
1.0,101,22.074792
0.0,101,22.075788
0.0,101,22.075788
0.0,101,22.075788
2.0,101,22.075788
1.0,101,22.075788
2.0,101,22.075788
0.0,101,22.075788
0.0,101,22.075788
0.0,101,22.075788
2.0,101,23.518276
0.0,101,23.518276
1.0,101,23.518276
0.0,101,23.518276
1.0,101,23.518276
1.0,101,23.518276
3.0,101,23.518276
0.0,101,23.518276
0.0,101,23.518276
1.0,101,23.518276
1.0,101,23.518276
1.0,101,23.518276
0.0,101,23.518276
1.0,101,23.518276
1.0,101,23.518276
1.0,101,23.518276
3.0,101,24.989315
0.0,101,24.989315
1.0,101,24.989315
1.0,101,24.989315
0.0,101,24.989315
1.0,101,24.989315
0.0,101,24.989315
1.0,101,24.989315
0.0,101,24.989315
2.0,101,24.989315
3.0,101,24.989315
0.0,101,24.989315
1.0,101,24.989315
0.0,101,24.989315
1.0,101,24.989315
1.0,101,24.989315
0.0,101,26.441893
1.0,101,26.441893
1.0,101,26.441893
0.0,101,26.441893
1.0,101,26.441893
0.0,101,26.441893
1.0,101,26.441893
2.0,101,26.441893
1.0,101,26.441893
1.0,101,26.441893
1.0,101,26.441893
0.0,101,26.441893
1.0,101,26.441893
2.0,101,26.441893
0.0,101,26.441893
0.0,101,26.441893
0.0,101,27.939337
0.0,101,27.939337
0.0,101,27.939337
0.0,101,27.939337
1.0,101,27.939337
1.0,101,27.939337
0.0,101,27.939337
1.0,101,27.939337
3.0,101,27.939337
1.0,101,27.939337
1.0,101,27.939337
0.0,101,27.939337
2.0,101,27.939337
0.0,101,27.939337
0.0,101,27.939337
2.0,101,27.939337
3.0,101,29.428553
0.0,101,29.428553
2.0,101,29.428553
1.0,101,29.428553
3.0,101,29.428553
0.0,101,29.428553
0.0,101,29.428553
1.0,101,29.428553
1.0,101,29.428553
1.0,101,29.428553
0.0,101,29.428553
1.0,101,29.428553
0.0,101,29.428553
1.0,101,29.428553
0.0,101,29.428553
1.0,101,29.428553
0.0,101,36.739609
1.0,101,36.739609
1.0,101,36.739609
1.0,101,36.739609
1.0,101,36.739609
1.0,101,36.739609
0.0,101,36.739609
0.0,101,36.739609
1.0,101,36.739609
0.0,101,36.739609
2.0,101,36.739609
0.0,101,36.739609
0.0,101,36.739609
3.0,101,36.739609
0.0,101,36.739609
2.0,101,36.739609
2.0,101,38.200058
0.0,101,38.200058
1.0,101,38.200058
0.0,101,38.200058
0.0,101,38.200058
1.0,101,38.200058
0.0,101,38.200058
0.0,101,38.200058
1.0,101,38.200058
0.0,101,38.200058
1.0,101,38.200058
2.0,101,38.200058
0.0,101,38.200058
1.0,101,38.200058
1.0,101,38.200058
1.0,101,38.200058
2.0,101,39.674021
1.0,101,39.674021
0.0,101,39.674021
0.0,101,39.674021
0.0,101,39.674021
1.0,101,39.674021
0.0,101,39.674021
0.0,101,39.674021
0.0,101,39.674021
1.0,101,39.674021
1.0,101,39.674021
2.0,101,39.674021
1.0,101,39.674021
1.0,101,39.674021
0.0,101,39.674021
2.0,101,39.674021
1.0,101,41.150714
0.0,101,41.150714
0.0,101,41.150714
0.0,101,41.150714
0.0,101,41.150714
1.0,101,41.150714
2.0,101,41.150714
0.0,101,41.150714
1.0,101,41.150714
1.0,101,41.150714
0.0,101,41.150714
0.0,101,41.150714
2.0,101,41.150714
0.0,101,41.150714
2.0,101,41.150714
0.0,101,41.150714
0.0,101,42.626045
0.0,101,42.626045
1.0,101,42.626045
0.0,101,42.626045
1.0,101,42.626045
0.0,101,42.626045
0.0,101,42.626045
1.0,101,42.626045
0.0,101,42.626045
0.0,101,42.626045
1.0,101,42.626045
1.0,101,42.626045
1.0,101,42.626045
1.0,101,42.626045
2.0,101,42.626045
1.0,101,42.626045
0.0,101,44.089186
1.0,101,44.089186
1.0,101,44.089186
2.0,101,44.089186
1.0,101,44.089186
2.0,101,44.089186
2.0,101,44.089186
0.0,101,44.089186
1.0,101,44.089186
1.0,101,44.089186
1.0,101,44.089186
0.0,101,44.089186
0.0,101,44.089186
1.0,101,44.089186
1.0,101,44.089186
0.0,101,44.089186
0.0,101,45.58527
1.0,101,45.58527
0.0,101,45.58527
0.0,101,45.58527
0.0,101,45.58527
1.0,101,45.58527
1.0,101,45.58527
2.0,101,45.58527
2.0,101,45.58527
1.0,101,45.58527
1.0,101,45.58527
1.0,101,45.58527
0.0,101,45.58527
1.0,101,45.58527
0.0,101,45.58527
2.0,101,45.58527
0.0,101,47.060479
1.0,101,47.060479
2.0,101,47.060479
0.0,101,47.060479
2.0,101,47.060479
0.0,101,47.060479
2.0,101,47.060479
0.0,101,47.060479
1.0,101,47.060479
0.0,101,47.060479
0.0,101,47.060479
1.0,101,47.060479
1.0,101,47.060479
2.0,101,47.060479
1.0,101,47.060479
0.0,101,47.060479
1.0,101,48.539552
0.0,101,48.539552
0.0,101,48.539552
2.0,101,48.539552
0.0,101,48.539552
2.0,101,48.539552
2.0,101,48.540552
1.0,101,48.540552
0.0,101,48.540552
1.0,101,48.540552
1.0,101,48.540552
1.0,101,48.540552
1.0,101,48.540552
2.0,101,48.540552
0.0,101,48.540552
0.0,101,48.540552
1.0,101,50.036443
0.0,101,50.036443
1.0,101,50.036443
0.0,101,50.036443
1.0,101,50.036443
1.0,101,50.036443
0.0,101,50.036443
0.0,101,50.036443
0.0,101,50.036443
0.0,101,50.036443
1.0,101,50.036443
2.0,101,50.036443
0.0,101,50.036443
1.0,101,50.036443
0.0,101,50.036443
1.0,101,50.036443
0.0,101,51.525881
1.0,101,51.525881
0.0,101,51.525881
0.0,101,51.525881
0.0,101,51.525881
2.0,101,51.525881
0.0,101,51.525881
0.0,101,51.525881
0.0,101,51.525881
1.0,101,51.526881
0.0,101,51.526881
0.0,101,51.526881
1.0,101,51.526881
0.0,101,51.526881
0.0,101,51.526881
1.0,101,51.526881
0.0,101,53.045688
2.0,101,53.045688
2.0,101,53.045688
1.0,101,53.045688
1.0,101,53.045688
0.0,101,53.045688
2.0,101,53.045688
0.0,101,53.045688
0.0,101,53.045688
1.0,101,53.045688
1.0,101,53.045688
1.0,101,53.045688
1.0,101,53.045688
0.0,101,53.045688
1.0,101,53.045688
0.0,101,53.045688
