#{"t_start": 1704559871.070311, "env_id": "None"}
r,l,t
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
1.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
1.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
1.0,152,43.061964
2.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
1.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
1.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
0.0,152,43.061964
2.0,160,45.399289
0.0,160,45.400286
2.0,160,45.400286
1.0,160,45.400286
0.0,152,88.554898
2.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
0.0,152,88.554898
1.0,152,88.554898
0.0,152,91.220554
1.0,152,91.220554
0.0,152,91.220554
0.0,152,91.220554
0.0,168,93.88536
0.0,168,93.88536
1.0,168,93.886326
1.0,168,93.886326
0.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
2.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
1.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
1.0,152,137.17796
1.0,152,137.17796
1.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
0.0,152,137.17796
1.0,152,137.17796
0.0,168,142.199791
1.0,168,142.199791
0.0,168,142.199791
3.0,168,142.199791
0.0,152,142.199791
1.0,152,142.199791
0.0,152,142.199791
0.0,152,142.199791
0.0,160,142.199791
0.0,160,142.199791
0.0,160,142.199791
1.0,160,142.199791
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.051595
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
0.0,152,188.052588
1.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
1.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,194.051436
0.0,152,252.157962
2.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
1.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
1.0,152,252.157962
0.0,152,252.157962
0.0,152,252.157962
0.0,152,257.705546
0.0,152,257.705546
0.0,152,257.705546
1.0,152,257.705546
0.0,160,260.504146
0.0,160,260.504146
0.0,160,260.504146
2.0,160,260.504146
0.0,160,260.504146
0.0,160,260.504146
3.0,160,260.504146
0.0,160,260.504146
1.0,152,307.485686
0.0,152,307.485686
0.0,152,307.485686
0.0,152,307.485686
0.0,152,307.485686
0.0,152,307.485686
0.0,152,307.486651
0.0,152,307.486651
0.0,152,307.486651
0.0,152,307.486651
0.0,152,307.486651
1.0,152,307.486651
0.0,152,307.486651
0.0,152,307.486651
0.0,152,307.486651
0.0,152,307.486651
0.0,160,310.341149
0.0,160,310.341149
1.0,160,310.341149
0.0,160,310.341149
0.0,152,313.22815
0.0,152,313.22815
0.0,152,313.22815
0.0,152,313.22815
0.0,152,316.326093
0.0,152,316.326093
1.0,152,316.326093
0.0,152,316.326093
0.0,152,316.326093
1.0,152,316.326093
0.0,152,316.326093
0.0,152,316.326093
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
1.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
2.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,362.66645
0.0,152,365.464084
0.0,152,365.464084
1.0,152,365.464084
1.0,152,365.464084
0.0,152,368.183873
1.0,152,368.183873
0.0,152,368.183873
0.0,152,368.183873
0.0,152,370.954909
0.0,152,370.954909
0.0,152,370.954909
0.0,152,370.954909
0.0,152,370.954909
0.0,152,370.954909
1.0,152,370.954909
0.0,152,370.954909
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
0.0,152,416.11611
1.0,152,418.798858
0.0,152,418.799882
1.0,152,418.799882
0.0,152,418.799882
0.0,152,421.427435
0.0,152,421.427435
0.0,152,421.427435
0.0,152,421.427435
0.0,152,423.944514
0.0,152,423.944514
0.0,152,423.944514
0.0,152,423.944514
0.0,152,423.944514
0.0,152,423.944514
0.0,152,423.944514
0.0,152,423.944514
0.0,152,468.839547
0.0,152,468.840545
0.0,152,468.840545
0.0,152,468.840545
0.0,152,468.840545
0.0,152,468.840545
0.0,152,468.840545
1.0,152,468.840545
0.0,152,471.620657
0.0,152,471.620657
1.0,152,471.620657
1.0,152,471.620657
1.0,160,471.620657
0.0,160,471.620657
0.0,160,471.620657
0.0,160,471.620657
1.0,160,471.620657
0.0,160,471.620657
0.0,160,471.620657
0.0,160,471.620657
1.0,152,474.436004
0.0,152,474.436004
0.0,152,474.436004
1.0,152,474.436004
0.0,152,477.366509
0.0,152,477.366509
0.0,152,477.366509
1.0,152,477.366509
0.0,152,477.366509
1.0,152,477.366509
0.0,152,477.366509
0.0,152,477.366509
0.0,152,522.098015
0.0,152,522.098015
0.0,152,522.098015
0.0,152,522.098015
0.0,152,522.098015
0.0,152,522.098015
1.0,152,522.098015
0.0,152,522.098015
0.0,152,525.090648
1.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,525.090648
0.0,152,527.943391
0.0,152,527.943391
0.0,152,527.943391
0.0,152,527.943391
0.0,152,530.824476
0.0,152,530.824476
0.0,152,530.824476
0.0,152,530.824476
0.0,152,530.824476
1.0,152,530.824476
0.0,152,530.824476
0.0,152,530.824476
0.0,152,576.950831
0.0,152,576.950831
0.0,152,576.950831
0.0,152,576.950831
2.0,152,576.950831
1.0,152,576.950831
0.0,152,576.950831
0.0,152,576.950831
0.0,152,579.751796
0.0,152,579.751796
0.0,152,579.751796
0.0,152,579.751796
0.0,152,579.751796
0.0,152,579.751796
0.0,152,579.751796
0.0,152,579.751796
0.0,160,585.283735
0.0,160,585.283735
0.0,160,585.283735
2.0,160,585.283735
0.0,168,585.283735
1.0,168,585.283735
0.0,168,585.283735
1.0,168,585.283735
0.0,152,585.283735
1.0,152,585.283735
0.0,152,585.283735
0.0,152,585.283735
0.0,152,585.283735
1.0,152,585.283735
0.0,152,585.283735
0.0,152,585.283735
0.0,152,630.649234
0.0,152,630.649234
0.0,152,630.649234
0.0,152,630.649234
0.0,152,633.399929
0.0,152,633.399929
0.0,152,633.399929
0.0,152,633.399929
0.0,160,633.399929
0.0,160,633.399929
2.0,160,633.399929
0.0,160,633.399929
0.0,152,639.350243
0.0,152,639.351241
1.0,152,639.351241
0.0,152,639.351241
0.0,152,639.351241
