#{"t_start": 1704646488.0664122, "env_id": "None"}
r,l,t
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
2.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
1.0,154,26.709433
0.0,154,26.709433
2.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
1.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,154,26.709433
0.0,164,28.370419
0.0,164,28.370419
2.0,164,28.370419
0.0,164,28.37142
0.0,164,28.37142
0.0,164,28.37142
0.0,164,28.37142
1.0,164,28.37142
0.0,154,52.682254
0.0,154,52.682254
1.0,154,52.682254
1.0,154,52.682254
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
0.0,154,52.683728
1.0,154,52.683728
0.0,154,52.683728
1.0,154,54.380734
0.0,154,54.380734
0.0,154,54.380734
1.0,154,54.380734
0.0,164,54.380734
0.0,164,54.380734
1.0,164,54.380734
0.0,164,54.380734
0.0,154,54.380734
0.0,154,54.380734
0.0,154,54.380734
0.0,154,54.380734
2.0,164,54.380734
1.0,164,54.380734
0.0,164,54.380734
0.0,164,54.380734
0.0,154,79.427392
0.0,154,79.427392
1.0,154,79.427392
1.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
1.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
2.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
0.0,154,79.427392
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
1.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
1.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
0.0,154,81.148394
1.0,154,105.728548
1.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
0.0,154,105.728548
1.0,154,107.438548
1.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,164,107.438548
1.0,164,107.438548
0.0,164,107.438548
1.0,164,107.438548
1.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
0.0,154,107.438548
1.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
0.0,154,132.159304
1.0,154,132.159304
0.0,154,132.159304
0.0,154,133.877262
0.0,154,133.877262
1.0,154,133.877262
0.0,154,133.877262
1.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
1.0,154,133.877262
1.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
0.0,154,133.877262
1.0,164,135.587617
1.0,164,135.587617
1.0,164,135.587617
0.0,164,135.587617
0.0,115,151.694118
0.0,115,151.694118
0.0,115,151.694118
0.0,115,151.694118
0.0,154,158.32756
0.0,154,158.32756
1.0,154,158.32756
0.0,154,158.32756
0.0,154,160.050773
0.0,154,160.050773
0.0,154,160.050773
0.0,154,160.050773
0.0,154,160.050773
1.0,154,160.050773
0.0,154,160.050773
0.0,154,160.050773
1.0,154,160.050773
0.0,154,160.050773
0.0,154,160.050773
1.0,154,160.050773
0.0,154,160.050773
1.0,154,160.050773
0.0,154,160.050773
1.0,154,160.050773
0.0,154,161.774345
0.0,154,161.774345
0.0,154,161.774345
0.0,154,161.774345
2.0,174,161.774345
0.0,174,161.774345
0.0,174,161.774345
1.0,174,161.774345
0.0,154,178.021674
0.0,154,178.021674
0.0,154,178.021674
0.0,154,178.021674
0.0,154,186.435978
0.0,154,186.435978
2.0,154,186.435978
0.0,154,186.435978
0.0,164,186.435978
0.0,164,186.435978
1.0,164,186.435978
0.0,164,186.435978
0.0,154,186.435978
0.0,154,186.435978
1.0,154,186.435978
0.0,154,186.435978
1.0,154,186.435978
0.0,154,186.435978
0.0,154,186.435978
0.0,154,186.435978
0.0,154,186.435978
0.0,154,186.435978
0.0,154,186.435978
0.0,154,186.435978
0.0,154,188.160711
0.0,154,188.160711
1.0,154,188.160711
0.0,154,188.160711
0.0,164,189.853418
0.0,164,189.853418
1.0,164,189.853418
0.0,164,189.853418
1.0,154,204.397502
0.0,154,204.397502
0.0,154,204.397502
0.0,154,204.397502
1.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
1.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
1.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,154,212.76031
0.0,164,214.377714
1.0,164,214.378715
0.0,164,214.378715
1.0,164,214.378715
0.0,164,216.052992
0.0,164,216.052992
0.0,164,216.052992
1.0,164,216.052992
1.0,154,216.052992
0.0,154,216.052992
0.0,154,216.052992
0.0,154,216.052992
1.0,154,230.564817
0.0,154,230.564817
0.0,154,230.564817
0.0,154,230.564817
0.0,154,238.905017
0.0,154,238.905017
1.0,154,238.905017
0.0,154,238.905017
0.0,154,238.905017
0.0,154,238.905017
0.0,154,238.905017
1.0,154,238.905017
0.0,154,238.905017
1.0,154,238.905017
0.0,154,238.905017
0.0,154,238.905017
2.0,154,238.905017
1.0,154,238.905017
0.0,154,238.905017
0.0,154,238.905017
0.0,154,240.617219
0.0,154,240.617219
1.0,154,240.617219
0.0,154,240.617219
0.0,154,242.319184
1.0,154,242.319184
0.0,154,242.319184
0.0,154,242.319184
1.0,164,244.053478
0.0,164,244.053478
1.0,164,244.053478
0.0,164,244.053478
0.0,154,257.085592
0.0,154,257.085592
1.0,154,257.085592
0.0,154,257.085592
0.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
1.0,154,265.46657
1.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
1.0,154,265.46657
1.0,154,265.46657
2.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
0.0,154,265.46657
0.0,154,267.154739
1.0,154,267.154739
0.0,154,267.154739
0.0,154,267.154739
0.0,154,268.86326
0.0,154,268.86326
0.0,154,268.86326
0.0,154,268.86326
0.0,154,270.561446
0.0,154,270.561446
0.0,154,270.561446
1.0,154,270.561446
0.0,154,283.66206
0.0,154,283.66206
0.0,154,283.66206
0.0,154,283.66206
0.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
1.0,154,292.033774
1.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
0.0,154,292.033774
1.0,154,293.681774
0.0,154,293.681774
1.0,154,293.681774
0.0,154,293.681774
0.0,174,295.364289
0.0,174,295.364289
3.0,174,295.364289
0.0,174,295.364289
0.0,154,295.364289
0.0,154,295.364289
0.0,154,295.364289
0.0,154,295.364289
0.0,154,297.042484
1.0,154,297.042484
0.0,154,297.042484
0.0,154,297.042484
0.0,164,311.478856
1.0,164,311.478856
0.0,164,311.478856
0.0,164,311.478856
0.0,154,317.936716
0.0,154,317.936716
1.0,154,317.936716
0.0,154,317.936716
0.0,154,317.936716
0.0,154,317.936716
0.0,154,317.936716
0.0,154,317.936716
1.0,154,319.623426
0.0,154,319.623426
0.0,154,319.623426
0.0,154,319.623426
0.0,164,319.623426
1.0,164,319.623426
0.0,164,319.623426
0.0,164,319.623426
0.0,154,321.29861
0.0,154,321.29861
1.0,154,321.29861
0.0,154,321.29861
0.0,154,321.29861
0.0,154,321.29861
0.0,154,321.29861
0.0,154,321.29861
0.0,154,323.014833
0.0,154,323.014833
0.0,154,323.014833
0.0,154,323.014833
0.0,154,337.49717
1.0,154,337.49717
1.0,154,337.49717
0.0,154,337.49717
0.0,149,343.141158
0.0,149,343.141158
0.0,149,343.141158
0.0,149,343.141158
0.0,154,343.972184
0.0,154,343.972184
0.0,154,343.972184
0.0,154,343.972184
0.0,154,345.627396
0.0,154,345.627396
1.0,154,345.627396
0.0,154,345.627396
1.0,154,345.627396
0.0,154,345.627396
1.0,154,345.627396
0.0,154,345.627396
0.0,154,347.329627
0.0,154,347.329627
0.0,154,347.329627
0.0,154,347.329627
0.0,154,347.329627
1.0,154,347.330626
1.0,154,347.330626
0.0,154,347.330626
0.0,154,349.041585
0.0,154,349.041585
0.0,154,349.041585
0.0,154,349.041585
0.0,154,399.901097
0.0,154,399.901097
0.0,154,399.901097
0.0,154,399.901097
0.0,154,405.64892
0.0,154,405.64892
0.0,154,405.64892
0.0,154,405.64892
0.0,154,406.524191
0.0,154,406.524191
0.0,154,406.524191
1.0,154,406.524191
0.0,154,408.214408
1.0,154,408.214408
0.0,154,408.214408
0.0,154,408.214408
0.0,154,408.214408
1.0,154,408.214408
0.0,154,408.214408
0.0,154,408.214408
0.0,154,409.968672
0.0,154,409.968672
0.0,154,409.968672
0.0,154,409.968672
0.0,154,409.968672
1.0,154,409.968672
0.0,154,409.968672
0.0,154,409.968672
0.0,154,411.719923
0.0,154,411.719923
0.0,154,411.719923
0.0,154,411.719923
0.0,154,426.342187
0.0,154,426.342187
0.0,154,426.342187
0.0,154,426.342187
0.0,154,432.184302
0.0,154,432.184302
2.0,154,432.184302
0.0,154,432.184302
0.0,154,433.035304
0.0,154,433.035304
0.0,154,433.035304
0.0,154,433.035304
0.0,154,434.698711
0.0,154,434.698711
0.0,154,434.698711
0.0,154,434.698711
0.0,154,436.413887
0.0,154,436.413887
0.0,154,436.413887
0.0,154,436.413887
0.0,154,436.413887
1.0,154,436.413887
0.0,154,436.413887
0.0,154,436.413887
0.0,154,438.112393
0.0,154,438.112393
0.0,154,438.112393
1.0,154,438.112393
1.0,184,439.826659
0.0,184,439.826659
2.0,184,439.826659
0.0,184,439.826659
0.0,154,452.722047
1.0,154,452.722047
1.0,154,452.722047
0.0,154,452.722047
0.0,154,458.540381
0.0,154,458.540381
