#{"t_start": 1704667486.3647113, "env_id": "None"}
r,l,t
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
1.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
2.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
1.0,152,27.58269
1.0,152,27.58269
0.0,152,27.58269
0.0,152,27.58269
2.0,152,27.58269
0.0,160,28.965728
0.0,160,28.965728
1.0,160,28.965728
2.0,160,28.965728
1.0,160,28.965728
0.0,160,28.965728
0.0,160,28.965728
1.0,160,28.965728
0.0,160,28.965728
1.0,160,28.965728
1.0,160,28.965728
0.0,160,28.965728
1.0,152,53.573388
0.0,152,53.573388
1.0,152,53.573388
0.0,152,53.573388
0.0,152,53.573388
0.0,152,53.586349
2.0,152,53.586349
0.0,152,53.586349
0.0,152,54.855027
1.0,152,54.855027
0.0,152,54.855027
0.0,152,54.855027
0.0,152,54.855027
0.0,152,54.855027
1.0,152,54.855027
0.0,152,54.855027
0.0,160,54.855027
0.0,160,54.855027
0.0,160,54.855027
1.0,160,54.855027
0.0,152,54.855027
0.0,152,54.855027
0.0,152,54.855027
0.0,152,54.855027
0.0,168,56.198864
1.0,168,56.198864
0.0,168,56.198864
2.0,168,56.198864
1.0,168,56.198864
1.0,168,56.198864
0.0,168,56.198864
0.0,168,56.198864
0.0,152,79.576872
0.0,152,79.576872
0.0,152,79.576872
0.0,152,79.576872
0.0,152,79.576872
0.0,152,79.576872
0.0,152,79.576872
2.0,152,79.576872
0.0,152,80.936259
0.0,152,80.936259
1.0,152,80.936259
0.0,152,80.936259
0.0,152,80.936259
0.0,152,80.936259
1.0,152,80.936259
0.0,152,80.936259
1.0,152,80.936259
0.0,152,80.936259
0.0,152,80.936259
0.0,152,80.936259
0.0,152,82.295674
0.0,152,82.295674
0.0,152,82.295674
1.0,152,82.295674
2.0,160,82.295674
0.0,160,82.295674
0.0,160,82.295674
1.0,160,82.295674
0.0,160,83.701993
1.0,160,83.701993
1.0,160,83.701993
1.0,160,83.701993
0.0,152,105.503536
0.0,152,105.503536
0.0,152,105.503536
0.0,152,105.503536
0.0,152,105.503536
0.0,152,105.503536
2.0,152,105.503536
0.0,152,105.503536
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,106.769213
0.0,152,108.113397
0.0,152,108.113397
1.0,152,108.113397
0.0,152,108.113397
1.0,152,108.113397
0.0,152,108.113397
0.0,152,108.113397
0.0,152,108.113397
0.0,152,109.42597
0.0,152,109.42597
0.0,152,109.42597
0.0,152,109.42597
0.0,152,131.204121
1.0,152,131.204121
0.0,152,131.204121
1.0,152,131.204121
0.0,152,131.204121
0.0,152,131.204121
0.0,152,131.204121
0.0,152,131.204121
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
0.0,152,132.616258
1.0,152,132.616258
0.0,152,134.049918
0.0,152,134.049918
1.0,152,134.049918
0.0,152,134.049918
0.0,160,135.497905
0.0,160,135.497905
2.0,160,135.497905
1.0,160,135.497905
0.0,160,136.912558
1.0,160,136.912558
2.0,160,136.912558
0.0,160,136.912558
0.0,152,157.296751
0.0,152,157.296751
0.0,152,157.296751
0.0,152,157.296751
0.0,152,157.296751
1.0,152,157.296751
0.0,152,157.296751
0.0,152,157.296751
0.0,152,158.578865
0.0,152,158.578865
0.0,152,158.578865
0.0,152,158.578865
0.0,152,158.578865
0.0,152,158.578865
1.0,152,158.578865
0.0,152,158.578865
0.0,160,159.907003
1.0,160,159.907003
0.0,160,159.907003
0.0,160,159.907003
1.0,160,161.282408
0.0,160,161.282408
0.0,160,161.282408
0.0,160,161.282408
0.0,152,161.282408
0.0,152,161.282408
1.0,152,161.282408
0.0,152,161.282408
0.0,152,162.610626
0.0,152,162.610626
