#{"t_start": 1704731104.9640007, "env_id": "None"}
r,l,t
3.0,164,42.643132
0.0,164,42.643132
2.0,164,42.643132
2.0,164,42.643132
1.0,164,42.643132
1.0,164,42.643132
2.0,184,47.702185
2.0,184,47.702185
1.0,184,47.702185
4.0,201,52.140633
2.0,201,52.140633
1.0,201,52.141635
2.0,201,52.141635
5.0,201,52.141635
0.0,201,52.141635
1.0,201,52.141635
3.0,201,52.141635
3.0,201,52.141635
2.0,201,52.141635
1.0,201,52.141635
2.0,201,52.141635
2.0,201,52.141635
1.0,201,52.141635
2.0,201,52.141635
1.0,164,96.074223
1.0,164,96.074223
0.0,164,96.074223
3.0,201,96.075221
3.0,201,96.075221
2.0,201,96.075221
2.0,201,96.075221
3.0,201,96.075221
0.0,201,96.075221
3.0,184,101.431449
0.0,184,101.431449
2.0,184,101.431449
4.0,201,101.431449
0.0,201,101.431449
0.0,201,101.431449
1.0,201,105.907226
1.0,201,105.907226
1.0,201,105.907226
2.0,201,105.907226
3.0,201,105.907226
2.0,201,105.907226
2.0,201,105.907226
4.0,201,105.907226
1.0,201,105.907226
3.0,164,140.850258
0.0,164,140.850258
1.0,164,140.850258
0.0,164,146.211356
2.0,164,146.211356
3.0,164,146.211356
1.0,164,146.211356
1.0,164,146.211356
1.0,164,146.211356
0.0,164,150.962195
0.0,164,150.962195
3.0,164,150.962195
0.0,201,150.962195
2.0,201,150.962195
4.0,201,150.962195
3.0,201,150.962195
2.0,201,150.962195
2.0,201,150.962195
2.0,201,160.76902
2.0,201,160.76902
4.0,201,160.76902
2.0,201,160.76902
2.0,201,160.76902
3.0,201,160.76902
0.0,164,196.282749
4.0,164,196.282749
2.0,164,196.282749
2.0,201,196.282749
2.0,201,196.282749
2.0,201,196.282749
1.0,201,201.901022
4.0,201,201.901022
1.0,201,201.901022
3.0,184,201.901022
0.0,184,201.901022
0.0,184,201.901022
1.0,201,201.901022
1.0,201,201.901022
1.0,201,201.901022
0.0,164,206.816081
3.0,164,206.816081
1.0,164,206.816081
1.0,201,206.816081
3.0,201,206.816081
1.0,201,206.816081
1.0,201,217.216139
5.0,201,217.216139
0.0,201,217.216139
0.0,201,251.686307
4.0,201,251.686307
2.0,201,251.686307
2.0,201,251.687305
4.0,201,251.687305
1.0,201,251.687305
0.0,184,257.073687
2.0,184,257.073687
2.0,184,257.073687
4.0,201,257.073687
2.0,201,257.073687
2.0,201,257.073687
3.0,201,257.073687
1.0,201,257.073687
