#{"t_start": 1703439407.4978397, "env_id": "None"}
r,l,t
1.0,101,1.605728
2.0,101,1.605728
0.0,101,1.605728
0.0,101,1.606726
1.0,101,1.606726
0.0,101,1.606726
0.0,101,1.606726
1.0,101,1.606726
2.0,101,1.606726
0.0,101,1.606726
2.0,101,1.606726
0.0,101,1.606726
0.0,101,1.606726
0.0,101,1.606726
1.0,101,1.606726
1.0,101,1.606726
0.0,101,3.087836
0.0,101,3.087836
2.0,101,3.087836
0.0,101,3.087836
2.0,101,3.087836
0.0,101,3.087836
0.0,101,3.087836
1.0,101,3.087836
0.0,101,3.087836
3.0,101,3.087836
1.0,101,3.087836
1.0,101,3.087836
1.0,101,3.087836
0.0,101,3.087836
0.0,101,3.087836
3.0,101,3.087836
0.0,101,4.580804
1.0,101,4.580804
0.0,101,4.580804
1.0,101,4.580804
0.0,101,4.580804
0.0,101,4.581803
3.0,101,4.581803
0.0,101,4.581803
2.0,101,4.581803
1.0,101,4.581803
1.0,101,4.581803
2.0,101,4.581803
0.0,101,4.581803
2.0,101,4.581803
3.0,101,4.581803
1.0,101,4.581803
1.0,101,6.069834
1.0,101,6.069834
1.0,101,6.069834
0.0,101,6.069834
1.0,101,6.069834
2.0,101,6.069834
0.0,101,6.069834
1.0,101,6.069834
0.0,101,6.069834
0.0,101,6.069834
2.0,101,6.069834
1.0,101,6.069834
0.0,101,6.069834
1.0,101,6.069834
0.0,101,6.069834
0.0,101,6.069834
1.0,101,7.535681
0.0,101,7.535681
0.0,101,7.535681
0.0,101,7.535681
1.0,101,7.535681
0.0,101,7.535681
0.0,101,7.535681
1.0,101,7.535681
1.0,101,7.535681
1.0,101,7.535681
1.0,101,7.535681
1.0,101,7.535681
0.0,101,7.535681
2.0,101,7.535681
0.0,101,7.535681
1.0,101,7.535681
0.0,101,9.056949
1.0,101,9.056949
0.0,101,9.056949
2.0,101,9.056949
1.0,101,9.056949
1.0,101,9.056949
0.0,101,9.056949
1.0,101,9.056949
2.0,101,9.056949
1.0,101,9.056949
1.0,101,9.056949
1.0,101,9.056949
0.0,101,9.056949
2.0,101,9.056949
0.0,101,9.056949
1.0,101,9.056949
0.0,101,10.521176
0.0,101,10.521176
1.0,101,10.521176
1.0,101,10.521176
2.0,101,10.521176
2.0,101,10.521176
1.0,101,10.521176
2.0,101,10.521176
0.0,101,10.521176
0.0,101,10.521176
1.0,101,10.521176
1.0,101,10.521176
1.0,101,10.521176
2.0,101,10.521176
0.0,101,10.521176
0.0,101,10.521176
0.0,101,12.015969
1.0,101,12.015969
2.0,101,12.015969
1.0,101,12.015969
0.0,101,12.015969
0.0,101,12.015969
0.0,101,12.015969
0.0,101,12.015969
1.0,101,12.015969
2.0,101,12.015969
0.0,101,12.015969
1.0,101,12.015969
1.0,101,12.015969
0.0,101,12.015969
0.0,101,12.015969
3.0,101,12.015969
1.0,101,13.515216
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
0.0,101,13.516209
1.0,101,13.516209
0.0,101,13.516209
1.0,101,13.516209
1.0,101,13.516209
1.0,101,13.516209
0.0,101,15.007785
1.0,101,15.007785
1.0,101,15.007785
1.0,101,15.007785
0.0,101,15.007785
1.0,101,15.007785
2.0,101,15.007785
0.0,101,15.007785
0.0,101,15.007785
1.0,101,15.007785
0.0,101,15.007785
1.0,101,15.007785
1.0,101,15.007785
1.0,101,15.007785
1.0,101,15.007785
0.0,101,15.007785
0.0,101,16.504051
4.0,101,16.504051
1.0,101,16.504051
0.0,101,16.504051
0.0,101,16.504051
0.0,101,16.504051
0.0,101,16.504051
2.0,101,16.504051
0.0,101,16.504051
0.0,101,16.504051
0.0,101,16.504051
1.0,101,16.504051
1.0,101,16.504051
1.0,101,16.504051
1.0,101,16.504051
1.0,101,16.504051
0.0,101,17.988236
0.0,101,17.988236
0.0,101,17.988236
0.0,101,17.988236
1.0,101,17.988236
0.0,101,17.988236
2.0,101,17.988236
0.0,101,17.988236
0.0,101,17.988236
1.0,101,17.988236
1.0,101,17.988236
2.0,101,17.988236
0.0,101,17.988236
0.0,101,17.988236
0.0,101,17.988236
3.0,101,17.988236
1.0,101,19.460412
0.0,101,19.460412
1.0,101,19.460412
0.0,101,19.460412
0.0,101,19.460412
1.0,101,19.460412
2.0,101,19.460412
0.0,101,19.460412
1.0,101,19.460412
0.0,101,19.460412
