#{"t_start": 1704682802.4496927, "env_id": "None"}
r,l,t
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
1.0,159,25.647126
2.0,159,25.647126
1.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
1.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
0.0,159,25.647126
1.0,174,28.171825
1.0,174,28.171825
0.0,174,28.171825
0.0,174,28.171825
0.0,159,51.393318
0.0,159,51.393318
1.0,159,51.393318
1.0,159,51.393318
0.0,159,51.397141
0.0,159,51.397141
1.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
1.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,159,51.397141
0.0,174,53.950041
1.0,174,53.950041
1.0,174,53.950041
0.0,174,53.950041
0.0,159,53.950041
0.0,159,53.950041
0.0,159,53.950041
0.0,159,53.950041
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
2.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
1.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,77.799553
0.0,159,80.402194
0.0,159,80.402194
0.0,159,80.402194
0.0,159,80.402194
0.0,159,80.402194
0.0,159,80.402194
0.0,159,80.402194
0.0,159,80.402194
0.0,159,104.173885
1.0,159,104.173885
1.0,159,104.173885
0.0,159,104.173885
0.0,159,104.173885
3.0,159,104.173885
0.0,159,104.173885
0.0,159,104.173885
0.0,159,104.173885
0.0,159,104.173885
0.0,159,104.173885
