#{"t_start": 1704499123.6576216, "env_id": "None"}
r,l,t
0.0,164,43.387586
0.0,164,43.387586
0.0,164,43.387586
0.0,164,43.387586
1.0,164,43.387586
0.0,164,43.387586
0.0,164,43.387586
0.0,164,43.387586
0.0,164,43.388584
0.0,164,43.388584
0.0,164,43.388584
0.0,164,43.388584
0.0,164,43.388584
0.0,164,43.388584
0.0,164,43.388584
0.0,164,43.388584
1.0,184,48.605635
0.0,184,48.6066
0.0,184,48.6066
0.0,184,48.6066
1.0,184,48.6066
0.0,184,48.6066
0.0,184,48.6066
0.0,184,48.6066
0.0,204,53.862495
1.0,204,53.862495
2.0,204,53.862495
0.0,204,53.862495
0.0,224,59.138357
1.0,224,59.138357
2.0,224,59.138357
0.0,224,59.138357
0.0,164,87.051889
0.0,164,87.051889
0.0,164,87.051889
0.0,164,87.051889
0.0,164,87.051889
0.0,164,87.052988
1.0,164,87.052988
0.0,164,87.052988
0.0,164,87.052988
0.0,164,87.052988
0.0,164,87.052988
0.0,164,87.052988
0.0,164,92.437183
0.0,164,92.437183
0.0,164,92.437183
1.0,164,92.437183
1.0,184,92.437183
0.0,184,92.437183
0.0,184,92.437183
0.0,184,92.437183
0.0,184,97.831843
0.0,184,97.831843
1.0,184,97.831843
0.0,184,97.831843
0.0,164,103.339851
0.0,164,103.339851
0.0,164,103.339851
1.0,164,103.339851
0.0,204,108.76823
1.0,204,108.76823
1.0,204,108.76823
0.0,204,108.76823
0.0,164,131.501338
0.0,164,131.501338
0.0,164,131.501338
0.0,164,131.501338
1.0,184,136.931055
1.0,184,136.931055
0.0,184,136.931055
1.0,184,136.931055
0.0,164,136.931055
0.0,164,136.931055
0.0,164,136.932052
0.0,164,136.932052
1.0,184,136.932052
0.0,184,136.932052
0.0,184,136.932052
0.0,184,136.932052
0.0,184,142.47116
0.0,184,142.47116
1.0,184,142.47116
0.0,184,142.47116
0.0,184,147.879312
0.0,184,147.879312
1.0,184,147.879312
0.0,184,147.879312
0.0,164,153.361304
0.0,164,153.361304
1.0,164,153.361304
0.0,164,153.361304
0.0,204,158.845326
0.0,204,158.845326
1.0,204,158.845326
1.0,204,158.845326
1.0,164,176.456589
0.0,164,176.457586
0.0,164,176.457586
0.0,164,176.457586
0.0,164,182.043198
0.0,164,182.043198
0.0,164,182.043198
0.0,164,182.043198
0.0,164,182.043198
0.0,164,182.043198
0.0,164,182.043198
0.0,164,182.043198
0.0,164,187.547977
2.0,164,187.547977
0.0,164,187.547977
0.0,164,187.547977
1.0,184,187.547977
0.0,184,187.547977
0.0,184,187.547977
0.0,184,187.547977
0.0,164,198.589792
0.0,164,198.589792
0.0,164,198.589792
0.0,164,198.589792
0.0,184,198.589792
1.0,184,198.589792
0.0,184,198.589792
1.0,184,198.589792
0.0,164,204.056804
0.0,164,204.056804
0.0,164,204.056804
0.0,164,204.056804
0.0,164,222.012397
0.0,164,222.012397
0.0,164,222.012397
0.0,164,222.012397
0.0,164,227.517215
0.0,164,227.517215
0.0,164,227.517215
0.0,164,227.517215
0.0,164,233.004397
0.0,164,233.004397
0.0,164,233.004397
0.0,164,233.005395
1.0,184,238.486416
0.0,184,238.486416
1.0,184,238.486416
0.0,184,238.486416
1.0,204,238.486416
0.0,204,238.486416
0.0,204,238.486416
1.0,204,238.486416
0.0,164,249.425738
0.0,164,249.425738
0.0,164,249.425738
0.0,164,249.425738
1.0,184,249.425738
1.0,184,249.425738
0.0,184,249.425738
0.0,184,249.425738
0.0,184,249.425738
0.0,184,249.425738
1.0,184,249.425738
0.0,184,249.425738
0.0,164,268.271566
0.0,164,268.271566
0.0,164,268.271566
0.0,164,268.271566
0.0,164,273.861857
0.0,164,273.861857
0.0,164,273.861857
0.0,164,273.861857
0.0,204,290.616477
1.0,204,290.616477
0.0,204,290.616477
1.0,204,290.616477
0.0,184,290.616477
1.0,184,290.616477
0.0,184,290.616477
1.0,184,290.616477
0.0,184,290.616477
0.0,184,290.616477
0.0,184,290.616477
1.0,184,290.616477
0.0,164,296.058804
0.0,164,296.058804
0.0,164,296.058804
0.0,164,296.058804
0.0,184,301.647876
1.0,184,301.647876
0.0,184,301.647876
0.0,184,301.647876
1.0,184,301.647876
0.0,184,301.647876
0.0,184,301.647876
0.0,184,301.647876
0.0,164,313.916833
0.0,164,313.916833
0.0,164,313.916833
0.0,164,313.916833
1.0,164,319.786841
0.0,164,319.786841
0.0,164,319.787839
0.0,164,319.787839
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,337.063997
0.0,164,342.779864
0.0,164,342.779864
0.0,164,342.779864
0.0,164,342.779864
0.0,164,348.510952
0.0,164,348.510952
0.0,164,348.510952
0.0,164,348.510952
0.0,164,348.510952
0.0,164,348.510952
0.0,164,348.510952
1.0,164,348.510952
0.0,164,361.216069
0.0,164,361.216069
0.0,164,361.216069
0.0,164,361.216069
1.0,184,372.847807
0.0,184,372.847807
0.0,184,372.847807
0.0,184,372.847807
0.0,164,384.637142
0.0,164,384.637142
0.0,164,384.63814
0.0,164,384.63814
0.0,164,384.63814
0.0,164,384.63814
0.0,164,384.63814
0.0,164,384.63814
1.0,164,390.352066
0.0,164,390.352066
0.0,164,390.352066
0.0,164,390.352066
0.0,184,390.352066
0.0,184,390.352066
0.0,184,390.352066
1.0,184,390.352066
0.0,164,396.166519
0.0,164,396.166519
0.0,164,396.166519
0.0,164,396.166519
0.0,164,396.166519
0.0,164,396.166519
0.0,164,396.166519
0.0,164,396.166519
0.0,164,409.391439
0.0,164,409.391439
0.0,164,409.391439
0.0,164,409.391439
0.0,164,421.198403
0.0,164,421.198403
0.0,164,421.198403
1.0,164,421.198403
0.0,164,433.153982
0.0,164,433.153982
0.0,164,433.153982
1.0,164,433.153982
0.0,164,438.978561
0.0,164,438.978561
0.0,164,438.978561
0.0,164,438.978561
1.0,184,438.978561
0.0,184,438.978561
0.0,184,438.978561
0.0,184,438.978561
1.0,164,444.710409
0.0,164,444.710409
0.0,164,444.710409
0.0,164,444.710409
0.0,164,444.711407
0.0,164,444.711407
0.0,164,444.711407
0.0,164,444.711407
0.0,184,444.711407
0.0,184,444.711407
0.0,184,444.711407
1.0,184,444.711407
1.0,164,457.410852
0.0,164,457.410852
0.0,164,457.410852
0.0,164,457.410852
0.0,164,468.830006
0.0,164,468.830006
