#{"t_start": 1704728009.5744555, "env_id": "None"}
r,l,t
0.0,101,18.947145
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,18.961906
0.0,101,37.479005
0.0,101,37.479005
0.0,101,37.479005
0.0,101,37.479005
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
1.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,37.485025
0.0,101,55.711948
1.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,55.711948
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,75.108537
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
1.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
1.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,94.112133
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
1.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,112.64507
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
1.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22538
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
1.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,131.22638
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,150.060077
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
1.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,168.867318
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,187.535229
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
0.0,101,206.258863
