#{"t_start": 1704563236.1268466, "env_id": "None"}
r,l,t
1.0,154,58.058876
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
1.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.059873
0.0,154,58.060871
1.0,154,58.060871
0.0,154,58.060871
1.0,154,58.060871
0.0,154,58.060871
0.0,154,58.060871
2.0,154,58.060871
0.0,154,58.060871
0.0,154,58.060871
0.0,154,58.060871
2.0,164,61.734838
0.0,164,61.734838
0.0,164,61.734838
0.0,164,61.734838
0.0,154,114.823097
1.0,154,114.823097
0.0,154,114.823097
0.0,154,114.823097
1.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
1.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
1.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
1.0,154,114.831833
2.0,154,114.831833
0.0,154,114.831833
0.0,154,114.831833
1.0,154,114.831833
1.0,154,114.831833
0.0,154,114.831833
0.0,154,118.45783
0.0,154,118.45783
0.0,154,118.45783
0.0,154,118.45783
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
1.0,154,170.747154
0.0,154,170.747154
1.0,154,170.747154
0.0,154,170.747154
1.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
1.0,154,170.747154
0.0,154,170.747154
0.0,154,170.747154
0.0,154,174.208021
0.0,154,174.208021
0.0,154,174.208021
0.0,154,174.208021
0.0,164,174.208021
0.0,164,174.208021
1.0,164,174.208021
0.0,164,174.208021
2.0,184,181.345571
0.0,184,181.345571
0.0,184,181.345571
2.0,184,181.346569
0.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
1.0,154,227.053891
1.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
3.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
0.0,154,227.053891
1.0,154,227.053891
0.0,164,230.708975
1.0,164,230.709973
0.0,164,230.709973
1.0,164,230.709973
0.0,154,230.709973
0.0,154,230.709973
0.0,154,230.709973
0.0,154,230.709973
0.0,154,230.709973
2.0,154,230.709973
0.0,154,230.709973
0.0,154,230.709973
0.0,154,237.901804
0.0,154,237.901804
0.0,154,237.901804
0.0,154,237.901804
0.0,154,283.800989
1.0,154,283.800989
0.0,154,283.800989
0.0,154,283.800989
0.0,154,283.800989
0.0,154,283.800989
0.0,154,283.800989
0.0,154,283.800989
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
1.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
0.0,154,287.588772
3.0,174,291.22236
0.0,174,291.22236
0.0,174,291.22236
0.0,174,291.22236
2.0,174,291.22236
0.0,174,291.22236
0.0,174,291.22236
1.0,174,291.22236
0.0,164,298.497411
0.0,164,298.497411
1.0,164,298.497411
1.0,164,298.497411
0.0,154,340.38092
0.0,154,340.38092
0.0,154,340.38092
0.0,154,340.38092
0.0,154,340.38092
0.0,154,340.38092
0.0,154,340.38092
0.0,154,340.38092
