#{"t_start": 1704738044.653747, "env_id": "None"}
r,l,t
0.0,184,34.193708
1.0,184,34.193708
1.0,184,34.193708
0.0,164,34.428476
0.0,164,34.428476
0.0,164,34.428476
0.0,164,34.581324
0.0,164,34.581324
0.0,164,34.581324
1.0,184,35.428975
0.0,184,35.428975
1.0,184,35.428975
1.0,184,35.511461
0.0,184,35.511461
0.0,184,35.511461
1.0,164,35.558384
0.0,164,35.558384
0.0,164,35.558384
1.0,224,35.630189
0.0,224,35.630189
2.0,224,35.630189
0.0,127,36.282105
1.0,127,36.282105
1.0,127,36.282105
0.0,164,36.313405
0.0,164,36.313405
0.0,164,36.313405
2.0,164,36.393675
0.0,164,36.393675
0.0,164,36.393675
0.0,164,36.621045
0.0,164,36.621045
0.0,164,36.621045
3.0,164,37.564548
0.0,164,37.564548
0.0,164,37.564548
0.0,164,37.661054
1.0,164,37.661054
0.0,164,37.661054
1.0,176,37.921228
0.0,176,37.921228
1.0,176,37.921228
0.0,148,38.227959
0.0,148,38.227959
1.0,148,38.227959
0.0,164,38.484445
2.0,164,38.484445
0.0,164,38.484445
3.0,224,38.56174
0.0,224,38.56174
2.0,224,38.56174
1.0,164,38.643402
0.0,164,38.643402
0.0,164,38.643402
0.0,164,40.000339
1.0,164,40.000339
0.0,164,40.000339
2.0,164,40.077955
0.0,164,40.077955
0.0,164,40.077955
2.0,254,40.266033
4.0,254,40.266033
1.0,254,40.266033
2.0,164,40.379685
0.0,164,40.379685
0.0,164,40.379685
1.0,164,40.714274
0.0,164,40.714274
0.0,164,40.714274
0.0,164,41.010225
0.0,164,41.010225
1.0,164,41.010225
1.0,171,41.062564
0.0,171,41.062564
1.0,171,41.062564
0.0,164,41.080674
0.0,164,41.080674
0.0,164,41.080674
1.0,133,42.239467
0.0,133,42.239467
0.0,133,42.239467
1.0,164,42.277472
0.0,164,42.277472
0.0,164,42.277472
0.0,164,42.346683
0.0,164,42.346683
1.0,164,42.346683
0.0,184,42.744416
0.0,184,42.744416
2.0,184,42.744416
0.0,164,43.1712
0.0,164,43.1712
0.0,164,43.1712
0.0,184,43.199195
0.0,184,43.199195
2.0,184,43.199195
0.0,164,43.21587
0.0,164,43.21587
1.0,164,43.21587
0.0,184,43.513067
0.0,184,43.513067
2.0,184,43.513067
1.0,184,44.715572
1.0,184,44.715572
0.0,184,44.715572
1.0,204,45.097471
1.0,204,45.097471
1.0,204,45.097471
2.0,164,45.46072
0.0,164,45.46072
0.0,164,45.46072
1.0,164,45.492014
0.0,164,45.492014
1.0,164,45.492014
1.0,164,45.497616
1.0,164,45.497616
0.0,164,45.497616
0.0,204,45.594891
1.0,204,45.594891
1.0,204,45.594891
1.0,164,45.797201
0.0,164,45.797201
0.0,164,45.797201
0.0,80,45.828452
0.0,80,45.828452
0.0,80,45.828452
1.0,264,45.869521
2.0,264,45.869521
4.0,264,45.869521
0.0,164,47.382976
0.0,164,47.382976
2.0,164,47.382976
0.0,164,47.689589
0.0,164,47.689589
0.0,164,47.689589
0.0,164,47.705168
0.0,164,47.705168
0.0,164,47.705168
0.0,164,47.720793
0.0,164,47.720793
0.0,164,47.720793
0.0,164,47.794216
1.0,164,47.794216
0.0,164,47.794216
2.0,184,48.322489
3.0,184,48.322489
0.0,184,48.322489
0.0,184,48.353743
1.0,184,48.353743
1.0,184,48.353743
0.0,224,48.817463
3.0,224,48.817463
0.0,224,48.817463
0.0,164,49.679572
0.0,164,49.679572
0.0,164,49.679572
0.0,164,50.030313
0.0,164,50.030313
0.0,164,50.030313
1.0,164,50.080642
0.0,164,50.080642
0.0,164,50.080642
0.0,164,50.164063
0.0,164,50.164063
0.0,164,50.164063
1.0,184,50.380636
0.0,184,50.380636
1.0,184,50.380636
0.0,149,50.602553
