#{"t_start": 1703438770.5632603, "env_id": "None"}
r,l,t
0.0,101,1.599854
1.0,101,1.599854
2.0,101,1.599854
0.0,101,1.599854
1.0,101,1.599854
1.0,101,1.599854
1.0,101,1.599854
0.0,101,1.599854
0.0,101,1.599854
1.0,101,1.599854
1.0,101,1.599854
1.0,101,1.599854
1.0,101,1.599854
0.0,101,1.599854
0.0,101,1.599854
2.0,101,1.599854
2.0,101,3.049283
0.0,101,3.049283
1.0,101,3.049283
0.0,101,3.049283
0.0,101,3.049283
0.0,101,3.049283
0.0,101,3.049283
1.0,101,3.049283
1.0,101,3.049283
1.0,101,3.049283
1.0,101,3.049283
0.0,101,3.049283
0.0,101,3.049283
1.0,101,3.049283
1.0,101,3.049283
1.0,101,3.049283
2.0,101,4.548214
0.0,101,4.548214
0.0,101,4.548214
2.0,101,4.548214
2.0,101,4.54921
2.0,101,4.54921
0.0,101,4.54921
0.0,101,4.54921
0.0,101,4.54921
2.0,101,4.54921
0.0,101,4.54921
0.0,101,4.54921
0.0,101,4.54921
0.0,101,4.54921
1.0,101,4.54921
0.0,101,4.54921
2.0,101,5.999076
0.0,101,5.999076
1.0,101,5.999076
1.0,101,5.999076
1.0,101,5.999076
3.0,101,5.999076
0.0,101,5.999076
0.0,101,5.999076
1.0,101,5.999076
0.0,101,5.999076
1.0,101,5.999076
2.0,101,5.999076
0.0,101,5.999076
1.0,101,5.999076
2.0,101,5.999076
0.0,101,5.999076
0.0,101,7.440342
1.0,101,7.440342
0.0,101,7.440342
2.0,101,7.440342
1.0,101,7.440342
0.0,101,7.440342
1.0,101,7.440342
1.0,101,7.440342
1.0,101,7.440342
0.0,101,7.440342
1.0,101,7.440342
1.0,101,7.440342
2.0,101,7.440342
0.0,101,7.440342
0.0,101,7.440342
1.0,101,7.440342
1.0,101,8.891622
1.0,101,8.891622
0.0,101,8.891622
0.0,101,8.891622
1.0,101,8.891622
0.0,101,8.891622
2.0,101,8.891622
0.0,101,8.891622
0.0,101,8.891622
0.0,101,8.891622
1.0,101,8.891622
0.0,101,8.891622
1.0,101,8.891622
2.0,101,8.891622
1.0,101,8.891622
1.0,101,8.891622
2.0,101,10.334671
2.0,101,10.334671
1.0,101,10.334671
1.0,101,10.334671
1.0,101,10.334671
2.0,101,10.334671
1.0,101,10.334671
0.0,101,10.334671
1.0,101,10.334671
1.0,101,10.334671
2.0,101,10.334671
0.0,101,10.334671
0.0,101,10.334671
0.0,101,10.334671
0.0,101,10.334671
0.0,101,10.334671
0.0,101,11.836534
1.0,101,11.836534
2.0,101,11.836534
1.0,101,11.836534
1.0,101,11.836534
0.0,101,11.836534
0.0,101,11.836534
2.0,101,11.836534
1.0,101,11.836534
1.0,101,11.836534
0.0,101,11.836534
1.0,101,11.836534
1.0,101,11.836534
0.0,101,11.836534
2.0,101,11.836534
0.0,101,11.836534
1.0,101,13.424494
2.0,101,13.424494
0.0,101,13.424494
1.0,101,13.424494
0.0,101,13.424494
0.0,101,13.424494
0.0,101,13.424494
1.0,101,13.424494
0.0,101,13.424494
1.0,101,13.424494
0.0,101,13.424494
1.0,101,13.424494
0.0,101,13.424494
0.0,101,13.424494
2.0,101,13.424494
1.0,101,13.424494
1.0,101,14.880035
0.0,101,14.880035
0.0,101,14.880035
3.0,101,14.880035
1.0,101,14.880035
0.0,101,14.880035
1.0,101,14.880035
1.0,101,14.880035
0.0,101,14.880035
2.0,101,14.880035
0.0,101,14.880035
2.0,101,14.880035
0.0,101,14.880035
1.0,101,14.880035
0.0,101,14.880035
0.0,101,14.880035
1.0,101,16.329407
2.0,101,16.329407
1.0,101,16.329407
0.0,101,16.329407
1.0,101,16.329407
0.0,101,16.329407
1.0,101,16.329407
2.0,101,16.329407
0.0,101,16.329407
1.0,101,16.329407
0.0,101,16.329407
0.0,101,16.329407
2.0,101,16.329407
1.0,101,16.329407
1.0,101,16.329407
1.0,101,16.329407
2.0,101,17.792652
1.0,101,17.792652
1.0,101,17.792652
1.0,101,17.792652
1.0,101,17.792652
0.0,101,17.792652
1.0,101,17.792652
0.0,101,17.792652
0.0,101,17.792652
1.0,101,17.792652
1.0,101,17.792652
0.0,101,17.792652
2.0,101,17.792652
0.0,101,17.792652
1.0,101,17.792652
0.0,101,17.792652
